,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Ремонт,Расположение,График работы,Доступность,Кредит,Ипотека,load_time
58,sberbank/1027804850,СберБанк,"Свободный просп., 33, Москва",www.sberbank.com,"'mon': 09:00-20:30, 'tue': 09:00-20:30, 'wed': 09:00-20:30, 'thu': 09:00-20:30, 'fri': 09:00-20:30, 'sat': 09:00-18:30, 'sun': выходной",55.752820,37.819316,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",69,52,41,,84,,,,,2024-10-03 11:47:03
59,sberbank/1092471023,СберБанк,"Днепропетровская ул., 3, корп. 5А, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-16:30, 'sun': выходной",55.622014,37.601457,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",72,67,71,,77,60,,,,2024-10-03 11:47:03
60,sberbank/1086573383,СберБанк,"Михалковская ул., 24, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-17:30, 'sun': выходной",55.839845,37.528109,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",85,59,66,100,88,,,,,2024-10-03 11:47:03
61,sberbank/1065694292,СберБанк,"просп. Маршала Жукова, 11, корп. 1, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-15:30, 'sun': выходной",55.775454,37.495680,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",75,57,59,,94,57,,,,2024-10-03 11:47:03
62,sberbank/1126238700,СберБанк,"ул. Лихоборские Бугры, 8, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",55.843045,37.547710,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",88,77,73,,100,,,,,2024-10-03 11:47:03
63,sberbank/69232606482,СберБанк,"Таганская ул., 1, стр. 1, Москва",www.sberbank.com,"'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-17:00, 'sun': выходной",55.741784,37.655904,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sber_students_bot', 'https://vk.com/sberbank']",70,53,71,,77,,,,,2024-10-03 11:47:03
64,sberbank/1092553132,СберБанк,"ш. Энтузиастов, 12, корп. 2, Москва",www.sberbank.com,"'mon': 10:00-20:30, 'tue': 10:00-20:30, 'wed': 10:00-20:30, 'thu': 10:00-20:30, 'fri': 10:00-20:30, 'sat': 10:00-20:00, 'sun': 10:00-20:00",55.747369,37.707108,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",68,56,61,,88,,,,,2024-10-03 11:47:03
65,sberbank/141659955292,СберБанк,"Красноказарменная ул., 23, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:00-16:00, 'sun': выходной",55.753615,37.713189,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",80,53,84,,93,,,,,2024-10-03 11:47:03
66,sberbank/1001159544,СберБанк,"Ленинский просп., 99, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-16:00, 'sun': выходной",55.668346,37.518353,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",73,66,82,,85,44,,,,2024-10-03 11:47:03
67,sberbank/116580378923,СберБанк,"Советская ул., 6/17, Балашиха",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:00-16:00, 'sun': выходной",55.797665,37.934839,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",72,61,51,,94,,,,,2024-10-03 11:47:03
68,sberbank/1115218846,СберБанк,"ул. 40 лет Победы, 1, Балашиха",www.sberbank.com,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",55.814113,37.967556,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,70,53,,92,9,,,,2024-10-03 11:47:03
69,sberbank/1023606569,СберБанк,"Нижегородская ул., 13Б, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 10:00-15:00, 'sun': выходной",55.737862,37.686806,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",85,74,72,80,90,82,,,,2024-10-03 11:47:03
70,sberbank/1595999674,СберБанк,"Рязанский просп., 69, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 10:00-17:00, 'sun': выходной",55.718806,37.787148,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",81,55,47,75,95,,,,,2024-10-03 11:47:03
71,sberbank/1131173418,СберБанк,"Тайнинская ул., 24, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': выходной, 'sun': выходной",55.883949,37.687084,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,72,38,,95,55,,,,2024-10-03 11:47:03
72,sberbank/1057513260,СберБанк,"Смольная ул., 35, стр. 1, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.860827,37.481244,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",94,86,53,85,80,35,,,,2024-10-03 11:47:03
73,sberbank/175941416373,СберБанк,"Москва, район Троицк, 5-я Нововатутинская улица, 9",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:30-15:30, 'sun': выходной",55.516384,37.347368,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,60,27,,93,36,,,,2024-10-03 11:47:03
74,sberbank/124014009186,СберБанк,"ул. Сретенка, 14, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-17:00, 'sun': выходной",55.768332,37.632017,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://t.me/sberbank', 'https://vk.com/sberbank']",79,73,87,,85,40,,79,82,2024-10-03 11:47:03
75,sberbank/32413334408,СберБанк,"Лесная ул., 20, стр. 1, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.780522,37.592132,"4,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",59,83,,,,,,,,2024-10-03 11:47:03
76,sberbank/1187168806,СберБанк,"ул. Гоголя, 34, рабочий посёлок Томилино",www.sberbank.com,"'mon': выходной, 'tue': 08:45-18:30, 'wed': 08:45-18:30, 'thu': 08:45-18:30, 'fri': 08:45-18:30, 'sat': 09:00-15:15, 'sun': выходной",55.668280,37.953874,"2,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",59,12,7,,50,3,,,,2024-10-03 11:47:03
77,sberbank/1123781527,СберБанк,"ул. Нижняя Масловка, 14, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 11:00-15:00, 'sun': выходной",55.792093,37.575972,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",80,69,48,,67,30,,,,2024-10-03 11:47:03
78,sberbank/1771193961,СберБанк,"ул. Хачатуряна, 20, Москва",www.sberbank.com,"'mon': 08:30-20:30, 'tue': 08:30-20:30, 'wed': 08:30-20:30, 'thu': 08:30-20:30, 'fri': 08:30-20:30, 'sat': 09:00-16:30, 'sun': 09:30-15:30",55.861333,37.603694,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://vk.com/sberbank']",78,64,84,,96,90,,,,2024-10-03 11:47:03
79,sberbank/1223180976,СберБанк,"ул. Воздвиженка, 9, стр. 2, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': выходной, 'sun': выходной",55.752648,37.603846,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,61,89,85,100,,,,,2024-10-03 11:47:03
80,sberbank/1050604603,СберБанк,"Ленинский просп., 89/2, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 10:00-17:00, 'sun': выходной",55.677936,37.531631,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",78,59,45,,100,30,,,,2024-10-03 11:47:03
81,sberbank/1130216142,СберБанк,"просп. Мира, 180, Москва",www.sberbank.com,"'mon': 10:00-19:30, 'tue': 10:00-19:30, 'wed': 10:00-19:30, 'thu': 10:00-19:30, 'fri': 10:00-19:30, 'sat': 10:00-15:30, 'sun': выходной",55.824253,37.645897,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,66,55,60,94,,,,,2024-10-03 11:47:03
82,sberbank/221428274915,СберБанк,"Солнечная ул., 3, Московский",www.sberbank.com,"'mon': 10:00-19:30, 'tue': 10:00-19:30, 'wed': 10:00-19:30, 'thu': 10:00-19:30, 'fri': 10:00-19:30, 'sat': 10:00-16:30, 'sun': выходной",55.591498,37.366062,"4,9",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://vk.com/sberbank', 'https://www.youtube.com/channel/UCM4aBRnEiNCf9fQFl2qx2Bg']",82,76,62,,94,,,,,2024-10-03 11:47:03
83,sberbank/1224593129,СберБанк,"ул. Руднёвка, 19, Москва",www.sberbank.com,"'mon': 10:00-19:30, 'tue': 10:00-19:30, 'wed': 10:00-19:30, 'thu': 10:00-19:30, 'fri': 10:00-19:30, 'sat': 10:00-16:00, 'sun': выходной",55.716686,37.887345,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,75,57,,97,13,,,,2024-10-03 11:47:03
84,sberbank/1097474065,СберБанк,"Мичуринский просп., 31, корп. 4, Москва",www.sberbank.com,"'mon': 08:30-20:00, 'tue': 08:30-20:00, 'wed': 08:30-20:00, 'thu': 08:30-20:00, 'fri': 08:30-20:00, 'sat': 09:00-16:30, 'sun': выходной",55.694420,37.497030,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sber_students_bot', 'https://vk.com/sberbank']",85,45,29,,87,0,,,,2024-10-03 11:47:03
85,sberbank/1014323284,СберБанк,"Южнобутовская ул., 91, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:00-16:30, 'sun': выходной",55.534610,37.521800,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/Sber_Business_Live_bot', 'https://vk.com/careersber']",79,54,13,,91,8,,,,2024-10-03 11:47:03
86,sberbank/57357712680,СберБанк,"Широкая ул., 29, Москва",www.sberbank.com,"'mon': 10:00-18:30, 'tue': 10:00-18:30, 'wed': 10:00-18:30, 'thu': 10:00-18:30, 'fri': 10:00-18:30, 'sat': выходной, 'sun': выходной",55.887771,37.677005,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",83,76,55,,93,,,,,2024-10-03 11:47:03
87,sberbank/1128805042,СберБанк,"Башиловская ул., 11, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:30-17:30, 'sun': выходной",55.796739,37.575693,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",75,62,67,68,96,82,,,,2024-10-03 11:47:03
88,sberbank/1110263302,СберБанк,"Павшинская ул., 2, Красногорск",www.sberbank.com,"'mon': 09:30-18:30, 'tue': 09:30-19:00, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': выходной, 'sun': выходной",55.815631,37.350548,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",75,52,25,54,,19,,,,2024-10-03 11:47:03
89,sberbank/1108843273,СберБанк,"Багратионовский пр., 7, корп. 20В, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 10:30-16:00, 'sun': выходной",55.743522,37.505507,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber', 'https://vk.com/sberbank']",81,58,72,,92,,,,,2024-10-03 11:47:03
90,sberbank/1082557054,СберБанк,"Нахимовский просп., 25А, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-19:30, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:30-17:30, 'sun': выходной",55.667858,37.589976,,['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",77,48,10,,100,4,,,,2024-10-03 11:47:03
91,sberbank/1031770839,СберБанк,"ул. Академика Бакулева, 2, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",55.644156,37.487891,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",83,66,61,70,100,55,,,,2024-10-03 11:47:03
92,sberbank/1152730247,СберБанк,"Новокосинская ул., 36Б, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:00-16:00, 'sun': выходной",55.742377,37.869451,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",87,68,66,,97,,,,,2024-10-03 11:47:03
93,sberbank/1178698834,СберБанк,"Новомытищинский просп., 34/2, Мытищи",www.sberbank.com,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",55.911003,37.736752,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",89,66,53,,94,20,,,,2024-10-03 11:47:03
94,sberbank/1676107682,СберБанк,"ул. Вавилова, 3, Москва",www.sberbank.com,"'mon': 09:00-22:00, 'tue': 09:00-22:00, 'wed': 09:00-22:00, 'thu': 09:00-22:00, 'fri': 09:00-22:00, 'sat': 09:00-22:00, 'sun': 09:00-22:00",55.706883,37.592096,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber', 'https://t.me/Sber_Business_Live_bot', 'https://vk.com/careersber']",71,64,76,,89,82,,,,2024-10-03 11:47:03
95,sberbank/1059749193,СберБанк,"ул. Декабристов, 10, корп. 2, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:30-16:30, 'sun': выходной",55.865728,37.598231,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",83,75,63,,94,,,,,2024-10-03 11:47:03
96,sberbank/1126360440,СберБанк,"ул. Корнейчука, 44, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:30-16:30, 'sun': выходной",55.896772,37.631918,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",82,63,14,,94,8,,,,2024-10-03 11:47:03
97,sberbank/1052154505,СберБанк,"Новое ш., 79, рабочий посёлок Горки Ленинские",www.sberbank.com,"'mon': 09:00-16:30, 'tue': 09:00-16:30, 'wed': 09:00-16:30, 'thu': 09:00-16:30, 'fri': 09:00-16:15, 'sat': выходной, 'sun': выходной",55.507412,37.778021,"3,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",100,,10,,,,,,,2024-10-03 11:47:03
98,sberbank/96350421766,СберБанк,"Снежная ул., 13, корп. 1, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-17:30, 'sun': выходной",55.852203,37.645617,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sber_students_bot', 'https://vk.com/sberbank']",74,57,70,,100,,,,,2024-10-03 11:47:03
99,sberbank/37158065220,СберБанк,"ул. Бутлерова, 30А, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 10:00-16:00, 'sun': выходной",55.645705,37.543371,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",79,68,73,,70,55,,,,2024-10-03 11:47:03
100,sberbank/1085833756,СберБанк,"Комсомольский просп., 40, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 09:30-15:30, 'sun': выходной",55.721878,37.573986,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sber_students_bot', 'https://vk.com/sberbank']",67,46,57,93,96,35,,,,2024-10-03 11:47:03
